title,company,location,summary,salary
Principal Electrical Engineer,AECOM,,+ Data Centres (various Clients). As a Principal Electrical Engineer you will; Do you want to work in an environment where you can have a serious impact on the...,
Senior Technical Engineer,Genesis IT&T Pty Ltd,,50% of your time will be spent on a customer site (ASX Listed) supporting their internal users and 50% will be spent working remotely supporting other clients...,
Senior Full Stack Engineer,iSelect,,"As a Senior Full-Stack Engineer you are self-motivated and passionate about building complete solutions. Writes clean, high-quality, testable and reliable code...",
React Native Mobile App Developer,HeadUp Labs,,"Work closely with backend engineers to understand and implement our APIs. In a nutshell, we harness data and technology to empower people to take care of their...",
Senior Infrastructure Engineer,FourQuarters,,Data Centre Move. Migration & Data Centre Consolidations. In addition to developing resilience and quality of service for their current systems you will be a...,"$130,000 - $140,000 a year"
DevOps Engineer,Michael Page,,Perform complex data analysis and reporting without detailed supervision. Undertake technology and industry research to build the corporate knowledge base...,
Project Lead Engineer E&I,Fircroft,,Fircroft is registered as a Data Controller with the Information Commissioner as required under the General Data Protection Regulation 2016/679....,
Application Security Engineer,halcyonknights,,"This Melbourne based consultancy boasts a unique depth and breadth of capabilities across cyber security, application security, data & analytics, cloud and...",
API Engineer - Belong,Telstra,Melbourne City Centre VIC,We are seeking an experienced API Engineer to be a critical member of a cross-function agile team. You will have a key role in enabling people by sharing best...,
Engineer,ANZ Banking Group,Melbourne VIC,"Software Engineer Role. What you bring to the role as an Engineer. I use my critical thinking, network, skills, knowledge, and available data to drive better...",
Data Engineer,NAB - National Australia Bank,Melbourne VIC,"We are current looking for Data Engineers to play a leading role in building out our capability. Work with cutting edge cloud and open source data technologies,...",
Asset Engineer,Bayside Personnel,Melbourne VIC,Define and maintain accurate data of an electronic asset maintenance register. Work With A Major Owner Asset Portfolio....,
Senior Technical Engineer,Genesis IT&T Pty Ltd,,50% of your time will be spent on a customer site (ASX Listed) supporting their internal users and 50% will be spent working remotely supporting other clients...,
Principal Structural Engineer,Wood,,"Undertakes the role of technical lead to a team of senior, junior and graduate engineers. Ability to transfer skills and knowledge to other engineers including...",
Senior Infrastructure Engineer,FourQuarters,,Data Centre Move. Migration & Data Centre Consolidations. In addition to developing resilience and quality of service for their current systems you will be a...,"$130,000 - $140,000 a year"
NOC Tier 2 Network Engineer,Launch Recruitment,,Working knowledge on carrier-grade WAN solutions and data products. A day in the life of a Level 2 NOC Network Engineer......,"$80,000 - $85,000 a year"
React Native Mobile App Developer,HeadUp Labs,,"Work closely with backend engineers to understand and implement our APIs. In a nutshell, we harness data and technology to empower people to take care of their...",
Cloud Specialist,Dun And Bradstreet,,Strong Analytical mindset and ability to ensure Data Quality and Data Integrity is maintained. Talend Data Integration v7 Certified Developer....,
Senior Civil/Geotechnial Engineer,Wood,,"Undertake the role of technical lead to a team of senior, junior and graduate engineers. Ability to transfer skills and knowledge to other engineers including...",
Pre-Sales Solutions Architect,Simply Market,,Data Privacy Consent *. Experience as an Enterprise solutions architect or sales engineer. Your data will be stored in compliance with our Privacy Policy...,
Engineer - Sales With A Difference,Conquest Recruitment Group,,"Specialist market leader assistig architects, builders, engineers and contractor. The owners are engineers - they know what it takes to get the job done....",
Sales Engineer - Sales With A Difference,Conquest Recruitment Group,,"Specialist market leader assistig architects, builders, engineers and contractor. The owners are engineers - they know what it takes to get the job done....",
API Engineer - Belong,Telstra,Melbourne City Centre VIC,We are seeking an experienced API Engineer to be a critical member of a cross-function agile team. You will have a key role in enabling people by sharing best...,
Engineer,ANZ Banking Group,Melbourne VIC,"Software Engineer Role. What you bring to the role as an Engineer. I use my critical thinking, network, skills, knowledge, and available data to drive better...",
Data Engineer,NAB - National Australia Bank,Melbourne VIC,"We are current looking for Data Engineers to play a leading role in building out our capability. Work with cutting edge cloud and open source data technologies,...",
Asset Engineer,Bayside Personnel,Melbourne VIC,Define and maintain accurate data of an electronic asset maintenance register. Work With A Major Owner Asset Portfolio....,
AWS DevOps Engineer,nVision Talent,,"Able to work with different data structures e.g. streaming, real-time, file based, RDS, noSQL, etc. A well know Australian institution are looking for some...",
Technical Lead - Portfolio and Trading,IRESS Limited,,"You will be supporting delivery teams through advice, coaching, leadership and enablement of engineers within IRESS....",
Application Security Engineer,halcyonknights,,"This Melbourne based consultancy boasts a unique depth and breadth of capabilities across cyber security, application security, data & analytics, cloud and...",
"Senior Systems Engineer, Mobility - EPC ANZ",Casa Systems Inc,,We are seeking to hire the services of a Senior Systems Engineer (Mobility-ECP-ANZ) to provide technical presales activities to support Casa's international...,
Development Technical Lead,NAB - National Australia Bank,,"The ability to work independently with minimal management supervision and as part of a team of engineers. Ensure all systems, platforms and applications are...",
Engineer - Sales With A Difference - Move to Melbourne?,Conquest Recruitment Group,,"Specialist market leader assistig architects, builders, engineers and contractor. The owners are engineers - they know what it takes to get the job done....",
Sales Engineer - Sales With A Difference - Move to Melbourne...,Conquest Recruitment Group,,"Market leader assisting architects, builders, engineers and contractors. The owners are engineers - they know what it takes to get the job done....",
Systems Engineer,HAYS,,Systems Engineer job in Melbourne. Knowledge of DOORS for requirements data capture. As a Systems Engineer your responsibilities will include:....,
Business Analyst/Project Manager,KPMG,,"Help experienced consultants and engineers with stakeholder communication, documentation, and co-ordinating a range of project activities....",
Principal Civil Engineer,Wood,,"Undertake the role of technical lead to a team of senior, junior and graduate engineers. Ability to transfer skills and knowledge to other engineers including...",
API Engineer - Belong,Telstra,Melbourne City Centre VIC,We are seeking an experienced API Engineer to be a critical member of a cross-function agile team. You will have a key role in enabling people by sharing best...,
Engineer,ANZ Banking Group,Melbourne VIC,"Software Engineer Role. What you bring to the role as an Engineer. I use my critical thinking, network, skills, knowledge, and available data to drive better...",
Data Engineer,NAB - National Australia Bank,Melbourne VIC,"We are current looking for Data Engineers to play a leading role in building out our capability. Work with cutting edge cloud and open source data technologies,...",
Asset Engineer,Bayside Personnel,Melbourne VIC,Define and maintain accurate data of an electronic asset maintenance register. Work With A Major Owner Asset Portfolio....,
Development Technical Lead,NAB - National Australia Bank,,"The ability to work independently with minimal management supervision and as part of a team of engineers. Ensure all systems, platforms and applications are...",
Engineer - Sales With A Difference - Move to Melbourne?,Conquest Recruitment Group,,"Specialist market leader assistig architects, builders, engineers and contractor. The owners are engineers - they know what it takes to get the job done....",
Sales Engineer - Sales With A Difference - Move to Melbourne...,Conquest Recruitment Group,,"Market leader assisting architects, builders, engineers and contractors. The owners are engineers - they know what it takes to get the job done....",
Asset Planner Strategist,Broadspectrum,,Drive RCM strategies through the use of data analytics. We are seeking a bright Engineer with a can-do attitude and a willingness to learn....,
Senior Power Systems Engineer - Wind Farms,ACRWORLD,,"Through industry-leading smart data capabilities and an unparalleled more than 79 GW of wind turbines under service, they use data to interpret, forecast, and...","$150,000 - $165,000 a year"
Technical Lead - Portfolio and Trading,IRESS Limited,,"You will be supporting delivery teams through advice, coaching, leadership and enablement of engineers within IRESS....",
Presales Solution Architect,Hewlett Packard Enterprise,,"Solid understanding & working experience with hyper converged, compute & connectivity technologies & wider integration in the Data Centre....",
DevOps Financial Crime Engineer,Create Careers,,"DevOps Engineer (Financial Crimes)*. Big Data experience (Hadoop, Sqoop, Hive, BigQuery). They are looking for DevOps engineers to develop and maintain...","$100,000 - $150,000 a year"
Cloud Engineer (Azure),ARQ Group,,"Database and Big Data Platforms. Our Enterprise Cloud & Security practice at Arq Group have, A rich history....",
Senior Recruitment Consultant,Eire Workforce Solutions,,Ensure quality compliance with data entry into database. With ongoing training from Engineers and industry experts you will be provided the opportunity to...,
API Engineer - Belong,Telstra,Melbourne City Centre VIC,We are seeking an experienced API Engineer to be a critical member of a cross-function agile team. You will have a key role in enabling people by sharing best...,
Engineer,ANZ Banking Group,Melbourne VIC,"Software Engineer Role. What you bring to the role as an Engineer. I use my critical thinking, network, skills, knowledge, and available data to drive better...",
Data Engineer,NAB - National Australia Bank,Melbourne VIC,"We are current looking for Data Engineers to play a leading role in building out our capability. Work with cutting edge cloud and open source data technologies,...",
Data Engineer,Chandler Macleod,Melbourne VIC,Knowledge of Data Governance in big data. Knowledge & experience in big data. Melbourne based contract available for an Data Engineer with AWS experience and...,
Asset Engineer,Bayside Personnel,Melbourne VIC,Define and maintain accurate data of an electronic asset maintenance register. Work With A Major Owner Asset Portfolio....,
Lead Design Engineer - Manufacturing Company,Michael Page,,"Collaborate with highly skilled professional engineers and management personnel. Collecting and analysing data, carrying out complex computations and preparing...",
Senior Recruitment Consultant,Eire Workforce Solutions,,Ensure quality compliance with data entry into database. With ongoing training from Engineers and industry experts you will be provided the opportunity to...,
Lead Mechanical Engineer - Global Automotive Organisation,Michael Page,,"Ability to read and understand specifications, mechanical drawings, stack analysis, Geometric Dimensioning and Tolerancing and CAD data....",
DevOps Financial Crime Engineer,Create Careers,,"DevOps Engineer (Financial Crimes)*. Big Data experience (Hadoop, Sqoop, Hive, BigQuery). They are looking for DevOps engineers to develop and maintain...","$100,000 - $150,000 a year"
Full Stack Java Developer,Virgin Pulse,,"Mentor and collaborate with other software engineers. Redis, specifically, is used extensively in a distributed locking system, responsible for supporting real...",
Presales Solution Architect,Hewlett Packard Enterprise,,"Solid understanding & working experience with hyper converged, compute & connectivity technologies & wider integration in the Data Centre....",
Portable Emissions Management System Engineer,Invenio Pty. Ltd.,,We are currently seeking an experienced and self-motivated Portable Emissions Management Systems Engineer for a contract role within Ford’s Product Development...,
Solutions Engineer,LivePerson,,"We invest heavily in artificial intelligence, bots, big data technologies, real-time analytics and messaging solutions, all hosted on our dynamic open platform....",
Software Engineer - React,PRA,,"Agreeing interfaces for data creation, extraction, transport and transformation. Excellent opportunity for an experienced React Developer to join a fun business...",
Senior DevOps Engineer,Create Careers,,"Senior DevOps Engineer (Financial Crimes)*. Big Data experience (Hadoop, Sqoop, Hive, BigQuery). They are looking for DevOps engineers to develop and maintain...","$150,000 a year"
API Engineer - Belong,Telstra,Melbourne City Centre VIC,We are seeking an experienced API Engineer to be a critical member of a cross-function agile team. You will have a key role in enabling people by sharing best...,
Engineer,ANZ Banking Group,Melbourne VIC,"Software Engineer Role. What you bring to the role as an Engineer. I use my critical thinking, network, skills, knowledge, and available data to drive better...",
Data Engineer,NAB - National Australia Bank,Melbourne VIC,"We are current looking for Data Engineers to play a leading role in building out our capability. Work with cutting edge cloud and open source data technologies,...",
Data Engineer,Chandler Macleod,Melbourne VIC,Knowledge of Data Governance in big data. Knowledge & experience in big data. Melbourne based contract available for an Data Engineer with AWS experience and...,
Asset Engineer,Bayside Personnel,Melbourne VIC,Define and maintain accurate data of an electronic asset maintenance register. Work With A Major Owner Asset Portfolio....,
Senior IBC Design Engineer - VIC,Huawei Technologies (Australia) Pty Ltd,,Able to verify walk test data/ log file. Understand/ prepare the walk test report and analyze the walk test data (TEMS or NEMO)....,
Senior Analyst Engineer(M24),Finite IT,,Consume data from upstream systems. We are seeking multiple Senior Analyst Engineers to join our team who will be working onsite in Melbourne CBD....,
Software Engineering Manager,nbn™,,"You will possess a significant background and proven track record in enterprise content management, data warehouse and big data applications/platforms....",
Sr Systems Development Engineer - Security Infrastructure,Amazon.com,,"Are you a Developer, Sr Systems Engineer, or Sr Systems Administrator with a deep understanding of Amazon Web Services, Active Directory, security, and Windows...",
Business Development Manager,James Hardie Australia,,"Utilise Sales Force to record sales activities, customer data, and other market data and insights. These include developers, architects, commercial builders,...",
Principal Security Consultant,"FireEye, Inc.",,"Ability to synthesize data from multiple sources and present concise, relevant information to a non-technical audience....",
AWS DevOps Engineer,Bluefin Resources,,Any exposure to Big Data or streaming data in AWS or other platforms a benefit. Bluefin are recruiting AWS Data Engineers for a big 4 consultancy here in...,
Senior Software Engineer,Torii,,"An exceptional understanding of Internet service architectures, including microservice and API design, infrastructure provisioning methods, data storage and...","$120,000 - $160,000 a year"
Senior Engineering Manager,Zendesk,,You are comfortable having both architecture discussions with engineers and feature/strategy discussions with Product Managers....,
Instrumentation Technician,HAYS,,"Collect and analyse data, as well as setting up and implementing data acquisition systems, maintaining records and documents and preparing associated results...",
API Engineer - Belong,Telstra,Melbourne City Centre VIC,We are seeking an experienced API Engineer to be a critical member of a cross-function agile team. You will have a key role in enabling people by sharing best...,
Engineer,ANZ Banking Group,Melbourne VIC,"Software Engineer Role. What you bring to the role as an Engineer. I use my critical thinking, network, skills, knowledge, and available data to drive better...",
Data Engineer,NAB - National Australia Bank,Melbourne VIC,"We are current looking for Data Engineers to play a leading role in building out our capability. Work with cutting edge cloud and open source data technologies,...",
Data Engineer,Chandler Macleod,Melbourne VIC,Knowledge of Data Governance in big data. Knowledge & experience in big data. Melbourne based contract available for an Data Engineer with AWS experience and...,
Asset Engineer,Bayside Personnel,Melbourne VIC,Define and maintain accurate data of an electronic asset maintenance register. Work With A Major Owner Asset Portfolio....,
Sr Systems Development Engineer - Security Infrastructure,Amzn Commercial Srvcs Pty Ltd,,"Are you a Developer, Sr Systems Engineer, or Sr Systems Administrator with a deep understanding of Amazon Web Services, Active Directory, security, and Windows...",
"Account Manager, Elite Accounts - VIC",RS Components,,"RS Components is a trading brand of Electrocomponents plc, the global distributor for engineers. Use reporting insights and customer data to provide quarterly...",
Principal Security Consultant,"FireEye, Inc.",,"Ability to synthesize data from multiple sources and present concise, relevant information to a non-technical audience....",
Cloud Engineer AWS,ARQ Group,,"Database and Big Data Platforms. Our Enterprise Cloud & Security practice at Arq Group have, A rich history....",
Strategy Manager,Morgan McKinley,,"Managing stakeholders including C-suite, sales, operations and engineers. Communicating complex data issues in a succinct and straightforward manner....","$180,000 - $220,000 a year"
Consultant / Senior Consultant - Integration/ API - Melbourn...,Deloitte,,"Platform Engineer – Integration / APIAbout usJoin a high performing culture of talented people, who are highly motivated and passionate about building and...",
Senior Analyst Engineer(M24),Finite IT,,Consume data from upstream systems. We are seeking multiple Senior Analyst Engineers to join our team who will be working onsite in Melbourne CBD....,
Field Engineering,HAYS,,Design optimum monitoring plans in collaboration with the MTI senior engineers and implement monitoring and data acquisition strategies on equipment in the...,
Senior Programmatic Manager,Unruly Ltd,,"Solutions Engineer, APAC. Understand and leverage the broader Unruly value proposition, particularly around insight and data, to drive programmatic spend....",
Lead Mechanical Engineer - Global Automotive Organisation,Michael Page,,"Ability to read and understand specifications, mechanical drawings, stack analysis, Geometric Dimensioning and Tolerancing and CAD data....",
API Engineer - Belong,Telstra,Melbourne City Centre VIC,We are seeking an experienced API Engineer to be a critical member of a cross-function agile team. You will have a key role in enabling people by sharing best...,
Engineer,ANZ Banking Group,Melbourne VIC,"Software Engineer Role. What you bring to the role as an Engineer. I use my critical thinking, network, skills, knowledge, and available data to drive better...",
Data Engineer,NAB - National Australia Bank,Melbourne VIC,"We are current looking for Data Engineers to play a leading role in building out our capability. Work with cutting edge cloud and open source data technologies,...",
Asset Engineer,Bayside Personnel,Melbourne VIC,Define and maintain accurate data of an electronic asset maintenance register. Work With A Major Owner Asset Portfolio....,
DevOps contractor,Redwolf Consulting,,3+ years experience as a DevOps Engineer. DevOps Engineer | Contract | MedTech start Up. Our goal is to leverage data to create better patient healthcare...,$700 - $900 a day
Senior Systems Engineer – Enterprise Acquisition accounts,DELL,,Knowledge of storage and data protection products and solutions. The Senior Systems Engineer is a senior pre-sales resource responsible for the translation of...,
Field Engineering,HAYS,,Design optimum monitoring plans in collaboration with the MTI senior engineers and implement monitoring and data acquisition strategies on equipment in the...,
Hadoop Developer,MTP Services,,"Demonstrated ability to develop high-quality, scalable big data solutions for ingesting, transforming, cleansing, storing and managing large data sets from...",
Senior Cloud Engineer X2,Become,,"Can keep data forever using SQL Server, Oracle, PostgreSQL or MySQL. Want to become part of a growing business?...","$120,000 - $150,000 a year"
"MSP Senior Systems Engineer, VMware Cloud Provider Program (...",VMware,,"We are looking for a hardworking individual to join the team as a Senior VCPP MSP Systems Engineer, focused on VMware Cloud on AWS....",
Cloud Engineer AWS,ARQ Group,,"Database and Big Data Platforms. Our Enterprise Cloud & Security practice at Arq Group have, A rich history....",
Azure DevOps Engineer,Bluefin Resources,,Full-time permanent opportunity Exciting technology stack Large Enterprise Organisation The role is focused on administration and support of DevOps tooling....,
"Senior Software Engineer x5 - Node.js, Kafka",Just Digital People,,Senior Software Engineer. Ensuring that you are working with security and data protection in mind. They are looking for a Senior Software Engineer to work with...,
Performance Test Analyst,Ensure Recruitment,,Identify environment and data requirements. Our client is currently looking for Quality Engineers for permanent positions in Melbourne CBD....,"$100,000 - $135,000 a year"
API Engineer - Belong,Telstra,Melbourne City Centre VIC,We are seeking an experienced API Engineer to be a critical member of a cross-function agile team. You will have a key role in enabling people by sharing best...,
Engineer,ANZ Banking Group,Melbourne VIC,"Software Engineer Role. What you bring to the role as an Engineer. I use my critical thinking, network, skills, knowledge, and available data to drive better...",
Data Engineer,NAB - National Australia Bank,Melbourne VIC,"We are current looking for Data Engineers to play a leading role in building out our capability. Work with cutting edge cloud and open source data technologies,...",
Asset Engineer,Bayside Personnel,Melbourne VIC,Define and maintain accurate data of an electronic asset maintenance register. Work With A Major Owner Asset Portfolio....,
"AWS Devops Engineer, $600 - $750/day, 6+ Month Contract, Mel...",Needus,,"We are looking for a talented, passionate, skilled and professional AWS DevOps Engineer to fulfil our newly vacant fully hands-on engineering role....",$600 - $750 a day
Senior System Engineer - Collaboration Tools,PS&C Group,,Access Management and providing data integration services. 5+ years of experience as a System Engineer. We are currently looking for a Senior System Engineer...,
DevOps Consultant,ARQ Group,,"Any Data Warehousing, Big Data or Data Analytics experience is a huge bonus, but not essential. We are looking for a DevOps engineer to work with an established...",
Senior Security Operations Engineer,Systems and People Pty Ltd,,An opportunity has arisen for a Senior Security Engineer to join their expanding team in APAC. Exciting permanent opportunity!...,
Senior Account Executive - Financial Services Industry (FSI),SAP,,"Utilize VE, benchmarking and ROI data to support the customer’s decision process. That’s why we engineer solutions to fuel innovation, foster equality and...",
Senior Network Engineer,Granite Consulting,,"Data centre experience. 8+ years solid experience as a network engineer. Our client, a leading organisation in its field is currently seeking an experienced...",
Senior Control Systems Engineer,Enginuity People,,"Senior Control Systems Engineer. As a Senior Control Systems Engineer, you will be responsible for:. Excellent opportunities available with leading Australian...",
Pre-Sales Solutions Consultant,Qualtrics,,"Communicate effectively with engineers & partners. At Qualtrics, our mission is to close experience gaps—the costly differences between what customers and...",
Instrumentation Technician,HAYS,,"Collect and analyse data, as well as setting up and implementing data acquisition systems, maintaining records and documents and preparing associated results...",
Infrastructure Engineer,Granite Consulting,,"Develop and manage security controls related to data standards, data at rest and transit from infrastructure point of view....",
API Engineer - Belong,Telstra,Melbourne City Centre VIC,We are seeking an experienced API Engineer to be a critical member of a cross-function agile team. You will have a key role in enabling people by sharing best...,
Engineer,ANZ Banking Group,Melbourne VIC,"Software Engineer Role. What you bring to the role as an Engineer. I use my critical thinking, network, skills, knowledge, and available data to drive better...",
Data Engineer,NAB - National Australia Bank,Melbourne VIC,"We are current looking for Data Engineers to play a leading role in building out our capability. Work with cutting edge cloud and open source data technologies,...",
Asset Engineer,Bayside Personnel,Melbourne VIC,Define and maintain accurate data of an electronic asset maintenance register. Work With A Major Owner Asset Portfolio....,
Apply with Zone IT Solutions,Zone IT Solutions,,"Big Data Architect. We take pride in delivering technology, digital and ERP talent solutions across Australia and New Zealand....",
Senior Control Systems Engineer,Enginuity People,,"Senior Control Systems Engineer. As a Senior Control Systems Engineer, you will be responsible for:. Excellent opportunities available with leading Australian...",
Fire Protection Engineer,Fetch Recruitment,,"Work in a brilliant team of Fire Protection Engineers. Exposure to a variety of the most sought-after projects in Australia within health, data, education,...",
IT Service Desk Lead – Melbourne (Full Time/AX_217_JP),Axiom Technologies,,Weighs up options using the available data. Seeks out and uses factual data when available. Systematically analyses the pros and cons of an issue and supporting...,
DEVOPS ENGINEERS (Financial Crime),Create Careers,,"Data governance experience in data lineage and data quality control. ENGINEER (Financial Crimes)*. They are looking for engineers to develop solutions, gather,...","$100,000 - $150,000 a year"
DevOps Engineer / Service Reliability Engineer,Reliable Resourcing,,AWS working knowledge with some appreciation of data engineering Groovy scripting. Working for a global consultancy on-site with one of the Big 4 Banks....,
Senior Software Engineer,Paxus,,Demonstrate an ability to make small extensions to existing APO middleware and manipulate graph data. Senior Software Engineer needed to join a focused team to...,
Consultant / Senior Consultant - Integration/ API - Melbourn...,Deloitte,,"Platform Engineer – Integration / APIAbout usJoin a high performing culture of talented people, who are highly motivated and passionate about building and...",
Senior Account Executive - Financial Services Industry (FSI),SAP,,"Utilize VE, benchmarking and ROI data to support the customer’s decision process. That’s why we engineer solutions to fuel innovation, foster equality and...",
Quality Engineer /Sr. Engineer (Automation/Performance/Secur...,Adaps,,Quality Engineer /Sr. Identify environment and data requirements. Adaps has been scouted to source Quality Engineer / Sr....,
API Engineer - Belong,Telstra,Melbourne City Centre VIC,We are seeking an experienced API Engineer to be a critical member of a cross-function agile team. You will have a key role in enabling people by sharing best...,
Engineer,ANZ Banking Group,Melbourne VIC,"Software Engineer Role. What you bring to the role as an Engineer. I use my critical thinking, network, skills, knowledge, and available data to drive better...",
Data Engineer,NAB - National Australia Bank,Melbourne VIC,"We are current looking for Data Engineers to play a leading role in building out our capability. Work with cutting edge cloud and open source data technologies,...",
Asset Engineer,Bayside Personnel,Melbourne VIC,Define and maintain accurate data of an electronic asset maintenance register. Work With A Major Owner Asset Portfolio....,
Data Engineer,Servian,Melbourne VIC,"Data & Analytics - BI/DW, Big Data Analytics, Data Engineering, Data Science and Advanced Analytics. You will also bring skills in Big Data technologies and...",
UX/UI Product Designer & Developer,BigDatr,,"As an experienced UX/UI Designer/Developer (specifically web/mobile applications) you will be an instrumental member of our team, who continually push the...",
.NET Developer,Reesby Recruitment,,"Collaborate cross-functionally with engineers, business users, project managers and other engineers to achieve elegant solutions....","$90,000 - $130,000 a year"
IT Manager,Michael Page,,"Analyses management needs regarding information retrieval, control data and expanded use of IT equipment in company operations and processes....",
Senior Mechanical Engineer,HAYS,,We seek a commercially savvy Senior Project Engineer to join the Mechanical Team on a permanent basis. With a degree in Mechanical Engineer and seven years plus...,
Senior Java Engineer - Startup - CBD - $120K-$140K+,Robert Half Australia,,"Architect, develop and maintain the data sets. You will have previous experience as a full stack Java Engineer and:....","$140,000 a year"
DEVOPS ENGINEERS (Financial Crime),Create Careers,,"Data governance experience in data lineage and data quality control. ENGINEER (Financial Crimes)*. They are looking for engineers to develop solutions, gather,...","$100,000 - $150,000 a year"
Quality Engineer /Sr. Engineer (Automation/Performance/Secur...,Adaps,,Quality Engineer /Sr. Identify environment and data requirements. Adaps has been scouted to source Quality Engineer / Sr....,
Apply with Zone IT Solutions,Zone IT Solutions,,"Big Data Architect. We take pride in delivering technology, digital and ERP talent solutions across Australia and New Zealand....",
Fire Protection Engineer,Fetch Recruitment,,"Work in a brilliant team of Fire Protection Engineers. Exposure to a variety of the most sought-after projects in Australia within health, data, education,...",
Senior .NET/SQL Engineer,Michael Page,,As well as ad-hoc data analysis and production support. Exciting 12 month FTC with the view to go perm....,
API Engineer - Belong,Telstra,Melbourne City Centre VIC,We are seeking an experienced API Engineer to be a critical member of a cross-function agile team. You will have a key role in enabling people by sharing best...,
Engineer,ANZ Banking Group,Melbourne VIC,"Software Engineer Role. What you bring to the role as an Engineer. I use my critical thinking, network, skills, knowledge, and available data to drive better...",
Data Engineer,NAB - National Australia Bank,Melbourne VIC,"We are current looking for Data Engineers to play a leading role in building out our capability. Work with cutting edge cloud and open source data technologies,...",
Data Engineer,Chandler Macleod,Melbourne VIC,Knowledge of Data Governance in big data. Knowledge & experience in big data. Melbourne based contract available for an Data Engineer with AWS experience and...,
Asset Engineer,Bayside Personnel,Melbourne VIC,Define and maintain accurate data of an electronic asset maintenance register. Work With A Major Owner Asset Portfolio....,
Tech Lead,Redwolf + Rosch,,"There is a fair amount of data integration, working with Node, Angular 6 on AWS. This is an incredible opportunity to join a stable company that is a disruptor...","$100,000 - $130,000 a year"
Civil Engineer- Water,Ivory Group Pty Ltd,,Collate data and create reports to provide recommendations based on your findings. Reporting directly to the Senior Civil Engineer the successful candidate will...,"$75,000 - $85,000 a year"
DevOps Engineer / Service Reliability Engineer,Reliable Resourcing,,AWS working knowledge with some appreciation of data engineering Groovy scripting. Working for a global consultancy on-site with one of the Big 4 Banks....,
Senior Systems Engineer,Ethos BeathChapman,,Understanding of Java and J2EE architectures/and/or Data Server. My client is seeking to hire an experienced Product Implementation Engineer to join their team...,
Performance Test Engineer – Senior,Adaps,,Performance Test Engineer – Senior. Permanent role with excellent Salary....,
BI Architect,IT Alliance Australia,,Conceptual data modelling for communicating data concepts. Experience with a data modelling tool such as ErWin or InfoSphere Data Architect....,
Senior Civil Engineer,Fircroft,,Fircroft is registered as a Data Controller with the Information Commissioner as required under the General Data Protection Regulation 2016/679....,
"Senior Systems Analyst – Fraud, Financial Crime & Retail Dec...",ANZ Banking Group,,"Demonstrable experience in data lineage and data quality control. Data modelling experience; Big Data – experience with Hadoop, Sqoop, Hive, BigQuery etc an...",
Workplace Engineering Manager - Employee UX (Melbourne),TabCorp Holdings,,You will manage a team of engineers to provide a superior customer experience through the provision of workplace services support to employees....,
Lead Engineer - Systems,MNF Group,,"As a Lead Systems Engineer, your key responsibilities include:. We have an opportunity for a Lead Systems Engineer to join our Engineering team based in...",
API Engineer - Belong,Telstra,Melbourne City Centre VIC,We are seeking an experienced API Engineer to be a critical member of a cross-function agile team. You will have a key role in enabling people by sharing best...,
Engineer,ANZ Banking Group,Melbourne VIC,"Software Engineer Role. What you bring to the role as an Engineer. I use my critical thinking, network, skills, knowledge, and available data to drive better...",
Data Engineer,NAB - National Australia Bank,Melbourne VIC,"We are current looking for Data Engineers to play a leading role in building out our capability. Work with cutting edge cloud and open source data technologies,...",
Asset Engineer,Bayside Personnel,Melbourne VIC,Define and maintain accurate data of an electronic asset maintenance register. Work With A Major Owner Asset Portfolio....,
Data Engineer,Servian,Melbourne VIC,"Data & Analytics - BI/DW, Big Data Analytics, Data Engineering, Data Science and Advanced Analytics. You will also bring skills in Big Data technologies and...",
Senior .Net/ C# Developer,Essential Group,,"Strong computer science skills in algorithms and data structures. To be successful in this role, you will be a tertiary educated software engineer, with a...",
Maintenance Coordinator - Global FMCG brand,Michael Page,,Collaborate with highly skilled professional engineers and management personnel. Be able to work in a matrix reporting environment and cooperatively with...,
Project Engineer | Asphalt Industry,Baytech,,Previous experience as a Site or Project Engineer working on Asphalt project management. Collate field records and input data for accurate daily productivity...,
Cloud Economics Business Development Manager,VMware,,"Experience with data center migration and IT refresh analysis is highly desired. Collaborate with cloud specialist sales, system engineers, and core sales teams...",
Senior Civil Engineer,Brunel,,Brunel are seeking an experienced Senior Civil Engineer to join our EPCM clients Geotechnical and Civil Engineer team....,
Senior Account Executive - Natural Resources industry (Oil &...,SAP,,"Utilize VE, benchmarking and ROI data to support the customer’s decision process. That’s why we engineer solutions to fuel innovation, foster equality and...",
Full Stack Developer (PHP / Laravel),Profusion Group,,"The team of engineers are curious, driven, friendly, and collaborative. Ability to build secure and reliable systems and maintain confidentiality of sensitive...",
Security Engineering Manager,Thales Group,,"Hold, or be eligible for, CPEng status as a member of Engineers Australia. Lead and manage team of 5+ engineers dedicated to the transverse Security Engineering...",
Senior Account Director,Clemenger Group,,"By combining data, technology, customer experience and disruptive content, we engineer communications that change customer behaviour and motivate greater...",
Automation Test Engineer – Senior,Adaps,,Automation Test Engineer – Senior. Permanent role with excellent Salary....,
API Engineer - Belong,Telstra,Melbourne City Centre VIC,We are seeking an experienced API Engineer to be a critical member of a cross-function agile team. You will have a key role in enabling people by sharing best...,
Engineer,ANZ Banking Group,Melbourne VIC,"Software Engineer Role. What you bring to the role as an Engineer. I use my critical thinking, network, skills, knowledge, and available data to drive better...",
Data Engineer,NAB - National Australia Bank,Melbourne VIC,"We are current looking for Data Engineers to play a leading role in building out our capability. Work with cutting edge cloud and open source data technologies,...",
