title,company,location,summary,salary
Regional On Premise Manager,Red Bull Australia,,"Sales Analyst - Promotions and Claims. Ability to translate data and insights from market research, sales analyses and forecasts into effective sales activation...",
SAP FICO Business Analyst - Norwest,Inchcape Australia,,Trouble shoot data issues from the business and communicate issues with relevant stakeholders understanding linkages to business processes....,"$80,000 - $110,000 a year"
Performance Analyst,Mars Recruitment Australia,,"Ensuring integrity of data feeds and sets. A hands on role, this client are looking for a technically advanced performance analyst to join their small team of...","$100,000 a year"
Business Analyst - Group Finance,News Corp Australia,,You will utilise your analytical skills and finance knowledge to compile data that will provide the business with accurate financial results to drive and...,
Business Analyst - Remediation,HAYS,,A Business Analyst job working on a Remediation project in Sydney CBD. Researching and analysing business problems including data analysis and business process...,
Trade Support Analyst - 12 Month Contract,Callaways Executive Selection,,Static data and onboarding. Management of investment related data and system control. They are looking for a Trade Support Analyst on a 12 month contract basis....,
Senior Business Analyst,FourQuarters,,"Document technical specs pertaining to integrations, create data mappings and process flows. Exciting position for a Senior BA to take the reigns on a medium...",$700 - $800 a week
ICT Business Analyst,Ashdown People,,At least 5 years’ experience in a Business Analyst role. Ability to produce pivot tables and be experienced in data manipulation is essential....,
Data Scientist,THE ICONIC,Sydney NSW,We love to move fast and validate learning using data (lucky for us our Data Science & Analytics team is also world class!)....,
Analyst – Market Data Utility,ANZ Banking Group,Sydney NSW,Markets Data Hub Squad. Who has a data centric view of the world and enjoys dealing with complex data. Assist clients to develop their data requirements....,
Global Data - Mortgages Analyst - Sydney,Bloomberg,Sydney NSW,"Mortgages Analyst - Sydney. Our Market Data Analysts collect, analyse, process and publish the data which is the backbone of our iconic Bloomberg Terminal- the...",
Data Analyst - Airline Catering,Gate Gourmet,New South Wales,"The Data Analyst – Costing & Customer Data role is responsible for accurate build, maintenance & analysis of customer related data in Gate Gourmet's ERP system...",
Data Scientist,Cover Genius,Sydney NSW,We’re seeking a senior data scientist to support the product and marketing with insights gained from analysing company data....,
Operations Analyst - Marketplace,THE ICONIC,Sydney NSW,You have experience in operational process improvement and driving efficiency through data. The successful candidate will be comfortable immersing themselves in...,
Data Analyst,Robert Half Australia,Sydney NSW,"Identify data gaps, analyze and document data patterns. Transferring data to insight in partnership with business by identifying the requirements and gaps and...",$550 a week
Business Analyst - Remediation,HAYS,,A Business Analyst job working on a Remediation project in Sydney CBD. Researching and analysing business problems including data analysis and business process...,
Talent Management Consultant,Willis Towers Watson,,"Ability to draw conclusions from data in a logical, systematic way. Partner with analysts to review work and provide guidance and insight....",
ICT Business Analyst,Ashdown People,,At least 5 years’ experience in a Business Analyst role. Ability to produce pivot tables and be experienced in data manipulation is essential....,
Mobile Business Analyst,Ambition,,Provide data analytical support for BAU and proposed activities for insights into success. My client is a leading global bank seeking an all rounder mobile BA...,$500 - $550 a day
Business Insights Analyst,West Recruitment,,Evaluate data on industry performance and recommend insights to action strategies; You will have a track record of success in a previous Business Analyst role...,
Financial Analyst,Perigon Group,,"You are a CA/CPA/CIMA qualified Financial Analyst, with genuine commercial acumen, advanced systems skills (including strong Excel and ideally Cognos/TM1) and...",
Senior Financial Analyst (12 Month Fixed Term),Groupon,,"You'll work hand-in-hand to build scalable solutions to complex problems, rooted in data and analytics. You're savvy with systems and are comfortable with data...",
BIG Business Analyst,BIG Brand Influence Group,,"Strong data extraction, manipulation and cleansing skills and experience working with large, unstructured data sets....",
Analyst/technical Specialist x3 - Life Insurance,Profusion Group,,The team are looking for 3 experienced analyst who are keen to continue in insurance world and utilize their existing experience as an analyst to improve the...,"$65,000 - $75,000 a year"
Senior Technical Business Analyst - World Class Data Store,Infopeople,,We are looking for an experienced Senior Technical Business Analyst to work on a Permanent role with our leading banking client....,"$125,000 - $145,000 a year"
Data Scientist,THE ICONIC,Sydney NSW,We love to move fast and validate learning using data (lucky for us our Data Science & Analytics team is also world class!)....,
Analyst – Market Data Utility,ANZ Banking Group,Sydney NSW,Markets Data Hub Squad. Who has a data centric view of the world and enjoys dealing with complex data. Assist clients to develop their data requirements....,
Global Data - Mortgages Analyst - Sydney,Bloomberg,Sydney NSW,"Mortgages Analyst - Sydney. Our Market Data Analysts collect, analyse, process and publish the data which is the backbone of our iconic Bloomberg Terminal- the...",
Data Analyst - Airline Catering,Gate Gourmet,New South Wales,"The Data Analyst – Costing & Customer Data role is responsible for accurate build, maintenance & analysis of customer related data in Gate Gourmet's ERP system...",
Data Analyst,Robert Half Australia,Sydney NSW,"Identify data gaps, analyze and document data patterns. Transferring data to insight in partnership with business by identifying the requirements and gaps and...",$550 a week
Operations Analyst - Marketplace,THE ICONIC,Sydney NSW,You have experience in operational process improvement and driving efficiency through data. The successful candidate will be comfortable immersing themselves in...,
Data Scientist,Cover Genius,Sydney NSW,We’re seeking a senior data scientist to support the product and marketing with insights gained from analysing company data....,
Delivery Lead / Technical Associate,Intellify,,"Previous experience as a Technical Business Analyst, data scientist or quantitative modeler at a consultancy or mid to large enterprise....",
Business Analyst,Michael Page,,The Business Analyst will be working closely with the senior business stakeholders and report directly to the Senior Business Analyst....,"$75,000 - $85,000 a year"
Wealth Operations Analyst,Bluefin Resources,,2+years experience within a business operations analyst function gained within an Australian banking/financial services organisation....,
Technical Business Analyst,Morgan McKinley,,Data and/or System Migration/Integration experience. A leading Insurance company requires a Technical Business Analyst to support several Data/System Migration...,$600 - $800 a week
Application Analyst,Charterhouse,,Ensure governance processes are in place for system security and the confidentiality of employee and user data....,"$90,000 - $120,000 a year"
PPC Manager,Digitas,,Ensuring that analysts are effectively developing and optimizing campaigns for added value. You will lead a team of analysts within the Digitas SEM capability...,"$70,000 - $80,000 a year"
Business Analyst - Technology – Financial Services Advisory...,EY,,"Digital & Emerging Technologies and Data & Analytics. Business Analysis in the complex transformations programs, including but not restricted to M&A Separation...",
"Executive Assistant - Legal, mat. leave contract 9-10mths",Quantium,,"We combine a team of experts that spans data scientists, actuaries, statisticians, business analysts, strategy consultants, engineers, technologists,...",
ICT Business Analyst,Ashdown Consulting,,At least 5 years’ experience in a Business Analyst role. Ability to produce pivot tables and be experienced in data manipulation is essential....,
Business Intelligence Specialist,KinCare,,"The Business Intelligence Analyst is responsible for complex data extraction and analysis of data using SQL and Salesforce, creating business reports/dashboards...",
Data Scientist,THE ICONIC,Sydney NSW,We love to move fast and validate learning using data (lucky for us our Data Science & Analytics team is also world class!)....,
Analyst – Market Data Utility,ANZ Banking Group,Sydney NSW,Markets Data Hub Squad. Who has a data centric view of the world and enjoys dealing with complex data. Assist clients to develop their data requirements....,
Global Data - Mortgages Analyst - Sydney,Bloomberg,Sydney NSW,"Mortgages Analyst - Sydney. Our Market Data Analysts collect, analyse, process and publish the data which is the backbone of our iconic Bloomberg Terminal- the...",
Inventory Analyst,people2people,Fairfield NSW,Attention to detail to allow for simplistic data presentations. Tracking reports and extracting data to have visability on product shelf life and stock levels...,"$40,000 - $50,000 a year"
Data Analyst - Airline Catering,Gate Gourmet,New South Wales,"The Data Analyst – Costing & Customer Data role is responsible for accurate build, maintenance & analysis of customer related data in Gate Gourmet's ERP system...",
Data Analyst,Robert Half Australia,Sydney NSW,"Identify data gaps, analyze and document data patterns. Transferring data to insight in partnership with business by identifying the requirements and gaps and...",$550 a week
Operations Analyst - Marketplace,THE ICONIC,Sydney NSW,You have experience in operational process improvement and driving efficiency through data. The successful candidate will be comfortable immersing themselves in...,
Data Scientist,Cover Genius,Sydney NSW,We’re seeking a senior data scientist to support the product and marketing with insights gained from analysing company data....,
Wealth Operations Analyst,Bluefin Resources,,2+years experience within a business operations analyst function gained within an Australian banking/financial services organisation....,
Senior Data Scientist,S2P,,The role of a Senior Data Scientist at this company will involve leading a data driven project centred around customer insights and analytics....,
Statistics Analyst,Finity Recruitment,,"Use data visualisation tools to describe what is in the data. A tertiary qualification in statistics, data science or related field is essential, post-graduate...",
Business Analyst,Michael Page,,The Business Analyst will be working closely with the senior business stakeholders and report directly to the Senior Business Analyst....,"$80,000 - $85,000 a year"
HR Analyst,Robert Walters,,"Creating and manipulating management information from raw data sources. Prepare and submit industry remuneration and benefit surveys, attend post review...",
PPC Manager,Digitas,,Ensuring that analysts are effectively developing and optimizing campaigns for added value. You will lead a team of analysts within the Digitas SEM capability...,"$70,000 - $80,000 a year"
Delivery Lead / Technical Associate,Intellify,,"Previous experience as a Technical Business Analyst, data scientist or quantitative modeler at a consultancy or mid to large enterprise....",
Tosca Test Automation Analyst,Genesis IT&T Pty Ltd,,"Tosca Test Automation Analyst. O Creation/Maintenance of SQL data scripts. 1+ years in the commercial use of Tricentis Tosca, including components Test Case...",
"Market Lead, Google Marketing Solutions",Google,,"Build compelling, data-driven long term client plans leveraging internal and third-party data. Our teams of strategists, analysts, advisers and support...",
Paid Media Executive,TUG Digital Media Agency,,"Media as well as Creative is enhanced by data insights and driven by technology. Tug analysts plan across our mix of digital marketing services, to create...",
Data Scientist,THE ICONIC,Sydney NSW,We love to move fast and validate learning using data (lucky for us our Data Science & Analytics team is also world class!)....,
Analyst – Market Data Utility,ANZ Banking Group,Sydney NSW,Markets Data Hub Squad. Who has a data centric view of the world and enjoys dealing with complex data. Assist clients to develop their data requirements....,
Global Data - Mortgages Analyst - Sydney,Bloomberg,Sydney NSW,"Mortgages Analyst - Sydney. Our Market Data Analysts collect, analyse, process and publish the data which is the backbone of our iconic Bloomberg Terminal- the...",
Inventory Analyst,people2people,Fairfield NSW,Attention to detail to allow for simplistic data presentations. Tracking reports and extracting data to have visability on product shelf life and stock levels...,"$40,000 - $50,000 a year"
Data Analyst - Airline Catering,Gate Gourmet,New South Wales,"The Data Analyst – Costing & Customer Data role is responsible for accurate build, maintenance & analysis of customer related data in Gate Gourmet's ERP system...",
Senior Business Analyst,FourQuarters,,"Document technical specs pertaining to integrations, create data mappings and process flows. Exciting position for a Senior BA to take the reigns on a medium...",$700 - $800 a week
Retail Leasing Analyst,Gough Recruitment,,Continuously improve leasing data processes & controls. Analyse data to develop leasing assumptions associated with asset strategy....,
Financial Analyst - IMMEDIATELY AVAILABLE,Michael Page,,"Qualified analysts looking for a new challenge! Maintain data and system integrity for primary analytics and reporting tools such as SAP BPC and SAP BW,...",
Workforce Forecast Analyst,HAYS,,Workforce Forecast Analyst. Exciting opportunity for a Workforce Forecast Analyst to join a highly regarded data team....,
Business Analyst - Group Finance,News Corp Australia,,You will utilise your analytical skills and finance knowledge to compile data that will provide the business with accurate financial results to drive and...,
Software Engineer,Nearmap,,"Geographic Information Systems (GIS) and geospatial data. Effectively engage and communicate with a team of engineers, architects, testers, business analysts...",
Business Analyst - BI/DW,Path4 Technology,,Documenting data interfaces; Business Analyst – BI / Data Warehousing - Contract – NSW Government Client....,
Junior Tech Architect – Quality Assurance,Datarati,,Must be result and detail oriented and enjoy digging into data to find ways to optimize it. Do you have recent hands-on experience with marketing automation...,
Experienced Analyst – Professional Services Tech Risk Adviso...,Deloitte,,Experienced Analyst – Professional Services Tech Risk AdvisorWe are hiring in Sydney for:. We have designed these standards to provide our clients with a...,
Senior Business Analyst | Data Migration | SQL| ETL| Trading...,Silk Recruitment,,Senior Business Analyst | Data Migration | SQL| ETL| Trading| Software| Agile. Your background will demonstrate working with vendors to deliver complex software...,$850 a day
Data Analyst - Airline Catering,Gate Gourmet,New South Wales,"The Data Analyst – Costing & Customer Data role is responsible for accurate build, maintenance & analysis of customer related data in Gate Gourmet's ERP system...",
Analyst – Market Data Utility,ANZ Banking Group,Sydney NSW,Markets Data Hub Squad. Who has a data centric view of the world and enjoys dealing with complex data. Assist clients to develop their data requirements....,
Global Data - Mortgages Analyst - Sydney,Bloomberg,Sydney NSW,"Mortgages Analyst - Sydney. Our Market Data Analysts collect, analyse, process and publish the data which is the backbone of our iconic Bloomberg Terminal- the...",
Operations Analyst - Marketplace,THE ICONIC,Sydney NSW,You have experience in operational process improvement and driving efficiency through data. The successful candidate will be comfortable immersing themselves in...,
Workforce Forecast Analyst,HAYS,,Workforce Forecast Analyst. Exciting opportunity for a Workforce Forecast Analyst to join a highly regarded data team....,
Hedge Fund- Investment Analyst,Anton Murray Consulting,,"Maintenance of in-house database of key macroeconomic data. Circa $120,000 - $150,000 + super and bonus....","$100,000 - $150,000 a year"
TOSCA Consultant,Path4 Technology,,"Creation/Maintenance of SQL data scripts. 1+ years in the commercial use of Tricentis Tosca, including components Test Case Design, Test Data Management, API...",$900 a day
Risk Analyst - Operational & Technology Risk,Robert Half Australia,,"Newly created Operational Risk Analyst position to assist in owning line 1 Risk + the development, implementation and ongoing improvement of the organizations...","$110,000 a year"
Reporting Analyst,Charterhouse,,Strong data management skills. Strong attention to detail and data accuracy. Excellent opportunity in Mascot for a Reporting Analyst....,
Technical Business Analyst,Vocus Group,,"Prepare documentation such as process maps, data flow diagrams, requirements documents and functional specifications....",
Finance Analyst - Supply Chain,Kellogg Company,,Maintaining the integrity of master data in SAP and other systems. You will also get involved in the maintenance & integrity of our master data in SAP....,
Senior Technical Business Analyst - World Class Data Store,Infopeople,,We are looking for an experienced Senior Technical Business Analyst to work on a Permanent role with our leading banking client....,"$125,000 - $145,000 a year"
Senior Business Analyst | Data Migration | SQL| ETL| Trading...,Silk Recruitment,,Senior Business Analyst | Data Migration | SQL| ETL| Trading| Software| Agile. Your background will demonstrate working with vendors to deliver complex software...,$850 a day
ICT PMO Analyst,Balance Recruitment,,The PMO Analyst role will work closely with the PMO Reporting Manager to identify data trends in the effective documentation and delivery of ICT projects....,
Data Analyst - Airline Catering,Gate Gourmet,New South Wales,"The Data Analyst – Costing & Customer Data role is responsible for accurate build, maintenance & analysis of customer related data in Gate Gourmet's ERP system...",
Analyst – Market Data Utility,ANZ Banking Group,Sydney NSW,Markets Data Hub Squad. Who has a data centric view of the world and enjoys dealing with complex data. Assist clients to develop their data requirements....,
Global Data - Mortgages Analyst - Sydney,Bloomberg,Sydney NSW,"Mortgages Analyst - Sydney. Our Market Data Analysts collect, analyse, process and publish the data which is the backbone of our iconic Bloomberg Terminal- the...",
Operations Analyst - Marketplace,THE ICONIC,Sydney NSW,You have experience in operational process improvement and driving efficiency through data. The successful candidate will be comfortable immersing themselves in...,
Business Analyst - Technology – Financial Services Advisory...,EY,,"Digital & Emerging Technologies and Data & Analytics. Business Analysis in the complex transformations programs, including but not restricted to M&A Separation...",
"Senior Financial Analyst, AWS Commercial Sales (ANZ)",Amazon.com,,"This candidate will be a strategic business partner who dives deep in data, builds intuitive models, and prioritizes areas of focus to fuel long-term growth....",
Digital Commercial Analyst,Nielsen,,Digital Commercial Analyst. Digital Commercial Analyst - 25210. Analysis and interpretation of data to provide insightful responses to client queries....,
Pricing Analyst,PATH4 Group,,Market leading global logistics company Supportive manager 6 month contract with permanent potential Sydney - Ref. JO-1811-2228 The Company Our client is a...,"$55,000 - $70,000 a year"
"Business Analyst | $100,000 | Media | AGILE | CBD | Data Mig...",Charterhouse,,"Data migration BA background, Data Warehousing / mapping. Map database schemas across different data stores including SaaS applications, Data Warehouses and ad...",
power bi data analyst - norwest sydney,Randstad,,"As a Power BI Data Analyst your role will see you work on data modelling, analysis and reporting. Technical knowledge of data models, database design and data...",
HR Analyst,Michael Page,,"Conduct data modelling, data analysis to identify and interpret key trends. Analyse data derived from various internal systems, in order to develop and report...",
Quantitative Trader - Futures and Options,Bluefin Resources,,To ensure this growth they are seeking a quantitative analyst with experience in developing trading strategies....,
eCommerce Business Analyst,Ruralco Holdings Limited,,"Triage functional/technical questions with respect to validating products on RuralcoNet, material data, vendor data and customer (Member) data between...",
Junior Commercial Analyst - NSW / VIC,Launch Recruitment,,We have an exciting opportunity to join as a Junior Commercial Analyst for one of our leading clients based in Sydney CBD....,"$80,000 a year"
Data Analyst - Airline Catering,Gate Gourmet,New South Wales,"The Data Analyst – Costing & Customer Data role is responsible for accurate build, maintenance & analysis of customer related data in Gate Gourmet's ERP system...",
Analyst – Market Data Utility,ANZ Banking Group,Sydney NSW,Markets Data Hub Squad. Who has a data centric view of the world and enjoys dealing with complex data. Assist clients to develop their data requirements....,
Global Data - Mortgages Analyst - Sydney,Bloomberg,Sydney NSW,"Mortgages Analyst - Sydney. Our Market Data Analysts collect, analyse, process and publish the data which is the backbone of our iconic Bloomberg Terminal- the...",
Inventory Analyst,people2people,Fairfield NSW,Attention to detail to allow for simplistic data presentations. Tracking reports and extracting data to have visability on product shelf life and stock levels...,"$40,000 - $50,000 a year"
Scrum Master - World Class Data Store,Infopeople,,"You will work in partnership with Business Stakeholders, Product Owners, Project Managers, Business Analysts, and the Scrum Team to maintain, prioritise and...","$130,000 - $155,000 a year"
Business Analyst - BI,Perigon Group,,To be considered for this role you will have a Bachelors Degree in finance and 5+ years experience working as a Business Analyst with sound understanding of the...,"$120,000 a year"
Product Manager,Quantium,,"We combine a team of experts that spans data scientists, actuaries, statisticians, business analysts, strategy consultants, engineers, technologists,...",
Customer Experience Business Analyst,Xpand Group,,"Strong knowledge of analysing data and providing insights. Demonstrated experience in a Customer focused, Business Analyst role....",$550 a day
"Supply Finance Analyst, Health - Contract",Mead Johnson Nutrition,,Ensure accuracy of JDE Data Entry and Batch Clearing. A fantastic opportunity is available for a commercial and Supply Finance Analyst to join our Finance team...,
OBIEE Systems Analyst - Oracle eBS,Technology People Group,,"Data modelling skills (STAR Schemes, ETL, ODI). We require an OBIEE Reporting Analyst for the Finance Systems support team....",
Supply Chain Analyst - Global Medical Device Brand,Michael Page,,"Maintain materials and supplier master data in SAP. Previous experience in Supply Chain, ideally as a Supply Chain analyst....","$70,000 - $75,000 a year"
Technical Business Analyst,Morgan McKinley,,Data and/or System Migration/Integration experience. A leading Insurance company requires a Technical Business Analyst to support several Data/System Migration...,$600 - $800 a week
Business Intelligence Specialist,KinCare,,"The Business Intelligence Analyst is responsible for complex data extraction and analysis of data using SQL and Salesforce, creating business reports/dashboards...",
Business Analyst - Contact Centre,Charterhouse,,"Strong experience in using Excel/Google Sheets and databases to analyse, manipulate data, investigate data problems and develop reports....",$550 - $690 a day
Data Analyst - Airline Catering,Gate Gourmet,New South Wales,"The Data Analyst – Costing & Customer Data role is responsible for accurate build, maintenance & analysis of customer related data in Gate Gourmet's ERP system...",
Analyst – Market Data Utility,ANZ Banking Group,Sydney NSW,Markets Data Hub Squad. Who has a data centric view of the world and enjoys dealing with complex data. Assist clients to develop their data requirements....,
Global Data - Mortgages Analyst - Sydney,Bloomberg,Sydney NSW,"Mortgages Analyst - Sydney. Our Market Data Analysts collect, analyse, process and publish the data which is the backbone of our iconic Bloomberg Terminal- the...",
Operations Analyst - Marketplace,THE ICONIC,Sydney NSW,You have experience in operational process improvement and driving efficiency through data. The successful candidate will be comfortable immersing themselves in...,
ICT Business Analyst,Ashdown Consulting,,At least 5 years’ experience in a Business Analyst role. Ability to produce pivot tables and be experienced in data manipulation is essential....,
AWS Developer,AC3,,"You will join a dedicated team with the mission to democratize data by providing a reliable, real time robust and constantly evolving Big Data ecosystem....",$700 - $800 a day
Procurement Analyst,Six Degrees Executive,,Experienced in data mining and cleansing. An established services company require an experienced Procurement Analyst to join their team. About the company....,
"Resilience Manager, APAC",Salesforce,,Experience analyzing and reporting on complicated and detailed data sets. Coordinate with the Senior Risk Manager and Risk Analyst to address and mitigate...,
Technical Business Analyst,Vocus Group,,"Prepare documentation such as process maps, data flow diagrams, requirements documents and functional specifications....",
Business Analyst,Vocus Group,,"Prepare documentation such as process maps, data flow diagrams, requirements documents and functional specifications....",
FP&A Analyst,Michael Page,,Strong problem solving skills with the ability to interrogate data. The key responsibilities of the FP&A Analyst will be:....,"$100,000 - $115,000 a year"
Application Analyst,Charterhouse,,Ensure governance processes are in place for system security and the confidentiality of employee and user data....,"$90,000 - $120,000 a year"
Business Analyst - AI SaaS Marketing Platform,Keeley Pope Media Recruitment,,Client management skills with all the attributes of a strong team player are necessary to be successful in this Business Analyst role....,
IT Business Analyst - Sydney,MTP Services,,MTP Services has an exciting opportunity for an experienced Business Analyst with a background in delivering data & analytics solutions and high level...,
Data Analyst - Airline Catering,Gate Gourmet,New South Wales,"The Data Analyst – Costing & Customer Data role is responsible for accurate build, maintenance & analysis of customer related data in Gate Gourmet's ERP system...",
Analyst – Market Data Utility,ANZ Banking Group,Sydney NSW,Markets Data Hub Squad. Who has a data centric view of the world and enjoys dealing with complex data. Assist clients to develop their data requirements....,
Global Data - Mortgages Analyst - Sydney,Bloomberg,Sydney NSW,"Mortgages Analyst - Sydney. Our Market Data Analysts collect, analyse, process and publish the data which is the backbone of our iconic Bloomberg Terminal- the...",
Inventory Analyst,people2people,Fairfield NSW,Attention to detail to allow for simplistic data presentations. Tracking reports and extracting data to have visability on product shelf life and stock levels...,"$40,000 - $50,000 a year"
Senior Big Data Engineer,Data Republic,,"Architects, senior managers, designers, customers, investors, data analysts. Hadoop, Spark, ETL, MapReduce, Data Lake, Data Warehouse....",
ICT PMO Analyst,Balance Recruitment,,The PMO Analyst role will work closely with the PMO Reporting Manager to identify data trends in the effective documentation and delivery of ICT projects....,
Actuarial Analyst x 3 | Closes February 7th | Federal Agency,HCM Australia,,Three positions for an Actuarial Analyst in the Office of the Scheme Actuary have become available. An understanding of the disability sector and the nature of...,$400 - $500 a day
Finance Analyst - Bi-Lingual Korean / English,people2people,,Ad-hoc jobs as requested by Team Manager and Senior Analysts. You will prepare and report monthly management reports and sales expenses data....,$35 - $40 an hour
Ab Initio Consultant - Solutions Design - Data Lineage,The Argyle Network,,"Partner with source system SME, Data Analysts and Modelers to build conformed and data distribution views of complex data sources....",
Sonata Technical Specialist,TAL,,"A strong understanding of configuration, architecture and data modelling, with deep understanding of how information is stored in the Sonata database and...",
Pre / Post Sales Support Engineer,OwnBackup,,"Be an evangelist of the need to for enterprises to backup and own their SaaS application data. A great opportunity for a Support Engineer, Salesforce...",
Financial Analyst,Robert Half Australia,,"Ability to effectively report large sums of data. With over 15,000 employees nationwide and an annual turnover of over $1b, our client is offering an exciting...","$95,000 a year"
Finance Analyst - Supply Chain,Kellogg Company,,Maintaining the integrity of master data in SAP and other systems. You will also get involved in the maintenance & integrity of our master data in SAP....,
Reporting Analyst,Charterhouse,,Strong data management skills. Strong attention to detail and data accuracy. Excellent opportunity in Mascot for a Reporting Analyst....,
Data Analyst - Airline Catering,Gate Gourmet,New South Wales,"The Data Analyst – Costing & Customer Data role is responsible for accurate build, maintenance & analysis of customer related data in Gate Gourmet's ERP system...",
Analyst – Market Data Utility,ANZ Banking Group,Sydney NSW,Markets Data Hub Squad. Who has a data centric view of the world and enjoys dealing with complex data. Assist clients to develop their data requirements....,
Global Data - Mortgages Analyst - Sydney,Bloomberg,Sydney NSW,"Mortgages Analyst - Sydney. Our Market Data Analysts collect, analyse, process and publish the data which is the backbone of our iconic Bloomberg Terminal- the...",
Operations Analyst - Marketplace,THE ICONIC,Sydney NSW,You have experience in operational process improvement and driving efficiency through data. The successful candidate will be comfortable immersing themselves in...,
Campaign Analyst,Morgan McKinley,,SQL / Excel / Teradata / Campaign Analyst / Campaign Management. This is a fantastic opportunity for an aspiring Campaign Analyst to work with a leading...,"$100,000 - $120,000 a year"
Risk Analyst - Operational & Technology Risk,Robert Half Australia,,"Newly created Operational Risk Analyst position to assist in owning line 1 Risk + the development, implementation and ongoing improvement of the organizations...","$110,000 a year"
Technical Business Analyst,Peoplebank,,"As the Technical Business Analyst your role will be heavily delivery focused; Working in a hybrid agile/waterfall environment, you will be expected to produce...",$700 - $790 a day
Financial Analyst,Michael Page,,"Analyse current and past financial data. Reconciles transactions by comparing and correcting data. Maintains database by entering, verifying, and backing up...","$80,000 - $100,000 a year"
Graduate Investment Banking,HAYS,,Graduate Investment Banking Analyst in Sydney CBD Offering Competitive Salary. You will be tasked with processing complex queries and liaising with Senior...,
Commercial Analyst - Media,HPR Consulting,,"Making sense of a huge amount of data, you will be involved in KPI reporting and market analysis to identify brand/business growth opportunities and provide...","$120,000 a year"
Business Analyst - Reporting & Consolidations,HAYS,,Proven experience within an analyst or management accountant role. Temp to permanent opportunity for a Business Analyst - Reporting & Consolidations with an...,
Finance - Commercial Reporting Analyst,Baxter,,"Prepare accurate and timely reporting to commercial and business analyst teams. Baxter provides a broad portfolio of essential renal and hospital products,...",
Finance - Commercial Reporting Analyst,Baxters,,"Prepare accurate and timely reporting to commercial and business analyst teams. Baxter provides a broad portfolio of essential renal and hospital products,...",
EUC Analyst,Ignite Specialist Recruitment Services,,"Ensure appropriate data quality controls are in place across the portfolio. The Analyst, Drop-in Service Desk is Responsible for the operational technical...",
Data Analyst - Airline Catering,Gate Gourmet,New South Wales,"The Data Analyst – Costing & Customer Data role is responsible for accurate build, maintenance & analysis of customer related data in Gate Gourmet's ERP system...",
Analyst – Market Data Utility,ANZ Banking Group,Sydney NSW,Markets Data Hub Squad. Who has a data centric view of the world and enjoys dealing with complex data. Assist clients to develop their data requirements....,
Global Data - Mortgages Analyst - Sydney,Bloomberg,Sydney NSW,"Mortgages Analyst - Sydney. Our Market Data Analysts collect, analyse, process and publish the data which is the backbone of our iconic Bloomberg Terminal- the...",
Operations Analyst - Marketplace,THE ICONIC,Sydney NSW,You have experience in operational process improvement and driving efficiency through data. The successful candidate will be comfortable immersing themselves in...,
Social Media Community Manager,Indeed,,"Analyse campaigns and translate anecdotal or qualitative data into recommendations and plans for revising social media, content marketing, and social...",
Technical Business Analyst,Michael Bailey Associates Pty Ltd,,Experience in analysing data to draw business-relevant conclusions and in data visualization techniques and tools....,
"Senior Analyst, Product Management",NAB - National Australia Bank,,"An exciting opportunity exists for a Senior Analyst, Product Management. Assist in ensure products operate in accordance with the Product Charter and attend the...",
"Business Insights & Analytics Manager, Australia/New Zealand",American Express,,"Identifying and analysing customer, portfolio and industry trends to enable data driven decision that would drive not just Consumer but Enterprise business...",
"Agency Development Manager, Google Customer Solutions",Google,,"Build long-term agency plans leveraging internal and third-party data. Our teams of strategists, analysts, advisers and support specialists collaborate closely...",
MDM Analyst/Consultant | 6 Month contract |,Billigence Pty Ltd,,"Knowledge of Hadoop/Big Data. Strong Master Data Management experience (Preferably Informatica). Headquartered in Sydney, Australia and with offices in Prague,...",
Campaign Analyst – Big Brand Name!,Aurec Human Capital Group,,Drawing insights from large data sets and translating these into business opportunities. This is a fantastic opportunity for a Campaign Analyst to join a...,
Financial Analyst,Morgan McKinley,,"Exciting chance to work with complex financial data in a leading Software company. Due to several high profile acquisitions, this leading Software company is...","$80,000 - $100,000 a year"
"procurement consultant, Source 2 pay speciliast, p2p consult...",Michael Page,,"Supporting businesses to anallyse big data and achieve more from thier S2P. Experience gathering data, structuring analysis, synthesising results and presenting...",
Financial Analyst,HAYS,,Data extraction and analytical experience in the financial services industry. Ability to translate data and analysis into insights and advice....,
Data Analyst - Airline Catering,Gate Gourmet,New South Wales,"The Data Analyst – Costing & Customer Data role is responsible for accurate build, maintenance & analysis of customer related data in Gate Gourmet's ERP system...",
Analyst – Market Data Utility,ANZ Banking Group,Sydney NSW,Markets Data Hub Squad. Who has a data centric view of the world and enjoys dealing with complex data. Assist clients to develop their data requirements....,
Global Data - Mortgages Analyst - Sydney,Bloomberg,Sydney NSW,"Mortgages Analyst - Sydney. Our Market Data Analysts collect, analyse, process and publish the data which is the backbone of our iconic Bloomberg Terminal- the...",
Inventory Analyst,people2people,Fairfield NSW,Attention to detail to allow for simplistic data presentations. Tracking reports and extracting data to have visability on product shelf life and stock levels...,"$40,000 - $50,000 a year"
IBM COGNOS TM1 DEVELOPER / BI ANALYST,Ethos BeathChapman,,"Understanding of Data Warehouse, Star Schema, and OLAP. Fantastic NEW opportunity for a high calibre & EXPERIENCED Cognos TM1 Developer / Analyst directly with...",
Business Reporting Analyst,Finite IT,,"Extract data from Excel and put it into a PowerPoint presentation for management to present. Our client, a large North Sydney based telecommunications...",
